date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-09-10,2480,3295,-0.02042379489873419,-0.8373923000000001,0.88904464,-0.19469613348166304,-0.05773433588920415,-0.030490453481205028,278.20172119140625,50210900,278.36119649241573,276.6405815296225
2018-09-11,2947,5370,-0.07295305842168674,-0.8758318000000002,0.9095036,0.03067983211579416,-0.06007567781727839,-0.030912966963199874,279.11907958984375,50530500,278.47779389202003,276.8241739785278
2018-09-12,5263,9683,-0.028524849760869567,-0.9381991,0.8414801,0.6184128281604613,-0.055221704270138575,-0.030889204602977685,279.18670654296875,59810800,278.5868573767814,276.9991763907086
2018-09-13,2394,5012,-0.01012724500000001,-0.94811076,0.8928802,-0.050090232659691085,-0.04828409515165572,-0.03068261794026149,280.8379211425781,51034200,278.93317487921166,277.28352785381
2018-09-14,1404,2528,-0.0075136937236842186,-0.9478966000000001,0.9001882,-0.3580981415839894,-0.042011725701198564,-0.030452081380892563,280.88623046875,55079900,279.23364496990985,277.5503947141759
2018-09-17,2346,4180,-0.08251371974074075,-0.920016,0.8526290999999999,-0.12811181004984148,-0.05603068403138432,-0.03171342595414535,279.3991394042969,68244000,279.25910565212325,277.687338765296
2018-09-18,1679,2844,-0.05417080795698924,-0.9273084,0.91059977,-0.30569955949583155,-0.05574454925070816,-0.03193688249148709,280.91522216796875,61930400,279.51389280840715,277.9264412395681
2018-09-19,1651,2900,-0.026063289732394357,-0.81889296,0.8713318000000001,-0.3032170547606904,-0.05117820163250604,-0.03187843878244139,281.21453857421875,49080600,279.775530618532,278.1700040050978
2018-09-20,1738,2716,-0.020164834853658536,-0.914034,0.8757265,-0.3118171604502865,-0.04640691443576027,-0.03176188550951818,283.4934997558594,100360600,280.3475258704285,278.5643370236727
2018-09-21,1612,2505,-0.1405389060694445,-0.93848133,0.7362509,-0.3416958781553782,-0.06088875930248092,-0.03284424392304979,283.2344665527344,105479700,280.79167059078327,278.9102725443439
